id,SalePrice
2735,132841.38087875402
2736,135073.14173306696
2737,121500.58454404006
2738,137028.0093058172
2739,158540.43274355028
2740,135009.08733072173
2741,146140.43992057216
2742,154088.12727223837
2743,154780.10523725854
2744,163328.98960607446
2745,140639.171715428
2746,138101.85164622252
2747,151416.1155546875
2748,127575.89277715783
2749,129678.91794319768
2750,128440.35574309084
2751,135174.35351903317
2752,198026.9654616899
2753,148502.32796457404
2754,194226.79136790615
2755,135970.55037033037
2756,95464.39012469913
2757,74043.69283145748
2758,85542.06166642791
2759,163728.36740573362
2760,123178.99472240786
2761,142894.7669834029
2762,145405.65717542393
2763,187021.39961920114
2764,149036.81584483208
2765,290832.27576235414
2766,124966.13043724034
2767,87634.29246084332
2768,129842.99329239097
2769,133246.48974453058
2770,141669.5589283916
2771,106840.19909362552
2772,111384.32118754771
2773,157168.3584738869
2774,142579.38340803498
2775,117357.3023803184
2776,139984.78264720307
2777,146811.32316109084
2778,105251.31594496187
2779,124102.40880819922
2780,99173.31213504985
2781,98266.29502802432
2782,96451.23502420344
2783,97179.46277433938
2784,122509.89266675765
2785,134995.10910505394
2786,69522.42302088096
2787,126080.71613630785
2788,74539.76889099879
2789,171330.98716844103
2790,91387.28412103272
2791,111474.2532082251
2792,55863.0749453186
2793,154044.03449536875
2794,98137.7849349218
2795,121626.19280830918
2796,100254.65444923082
2797,199855.92755915807
2798,107866.38996132958
2799,118177.23239104141
2800,72644.82734126129
2801,114798.18426980785
2802,129251.84875438706
2803,168060.88107328117
2804,132627.6592407623
2805,100820.15061962859
2806,80775.66144563982
2807,160320.72345159118
2808,148092.1765413436
2809,133440.3736135678
2810,126612.64057332168
2811,160515.53605340782
2812,166787.44457641954
2813,155000.7533763175
2814,160139.49567560974
2815,97990.15754242854
2816,235792.97138947778
2817,151367.57113445102
2818,130143.33113808371
2819,162893.69738723134
2820,133075.43586839928
2821,104782.508598127
2822,199389.93890377105
2823,295365.93300184456
2824,169486.5115821246
2825,149495.5157513846
2826,128928.17460631755
2827,137026.8794910445
2828,206831.9428813559
2829,207313.1006073163
2830,225392.9814783843
2831,178275.98858504987
2832,239212.3800532233
2833,299914.88013950596
2834,220223.3696154114
2835,225742.67998764804
2836,192550.53908915052
2837,158938.3409726075
2838,148974.76906529441
2839,172662.36029898195
2840,205213.63145582945
2841,206767.8199187849
2842,229677.18820375702
2843,151181.5742909336
2844,170629.51143116213
2845,126234.08790336488
2846,210526.27273957062
2847,207442.32564126133
2848,220055.76736203497
2849,198935.57885248706
2850,277219.2610935393
2851,217549.4331567705
2852,239546.082730563
2853,236403.29125523154
2854,137141.92638903618
2855,202657.2523365274
2856,203420.07563932752
2857,190936.13533156444
2858,206319.2892225913
2859,107767.20193723224
2860,120830.92949560059
2861,123657.30680457085
2862,185964.7098662402
2863,128378.40909875507
2864,235263.02118007443
2865,142977.7955506604
2866,138766.1610733873
2867,97571.03987180184
2868,95300.41344559663
2869,101217.86524418429
2870,121377.98056792912
2871,86206.41251079037
2872,52542.742005263426
2873,97635.40832715807
2874,133807.68348656106
2875,113527.56643294213
2876,168474.69679948242
2877,147444.38074008137
2878,165612.08315112736
2879,130960.25921931116
2880,102776.71808785462
2881,142808.79750405776
2882,173225.2753164827
2883,193491.08518965534
2884,202690.85731369272
2885,191481.35621836694
2886,228913.6876361386
2887,99851.67424989349
2888,142832.10831555218
2889,62885.412194697565
2890,80402.7913896789
2891,136469.48405812826
2892,47309.13672969653
2893,76003.17050467899
2894,55156.49373955008
2895,328342.8831278584
2896,276782.58593968576
2897,207107.4096407377
2898,150266.0992788719
2899,215970.27385185807
2900,158029.87151350582
2901,215929.62394391437
2902,182823.29821616993
2903,335901.42891763017
2904,342142.3184493369
2905,86125.77721420824
2906,198513.6112548333
2907,113899.71789632352
2908,130696.48596005984
2909,151248.43279927655
2910,79115.79890118781
2911,83346.42423209114
2912,150796.88608333084
2913,83999.70111720948
2914,79169.0591196969
2915,86148.8124190566
2916,84134.15723839667
2917,165872.71021969098
2918,117248.29394341544
2919,232221.37226155138
